timestamp,open,high,low,close,volume
2020-05-19,0.01887,0.01912,0.0188,0.01912,2606.838074
2020-05-20,0.01903,0.01952,0.01839,0.01904,52920.404511
2020-05-21,0.01904,0.01925,0.01764,0.01803,56376.342428
2020-05-22,0.01788,0.02299,0.01788,0.02052,373126.99311
2020-05-23,0.02067,0.02104,0.01992,0.02022,153804.254677
2020-05-24,0.02033,0.02162,0.02,0.02008,229817.035508
2020-05-25,0.02001,0.02163,0.01947,0.02086,246241.445706
2020-05-26,0.0209,0.02281,0.02078,0.02199,307666.410007
2020-05-27,0.02218,0.02486,0.02181,0.02266,343658.600063
2020-05-28,0.02274,0.02284,0.02145,0.02208,236280.229876
2020-05-29,0.02198,0.02327,0.02191,0.02234,172906.305134
2020-05-30,0.02227,0.02357,0.02191,0.02326,117909.548574
2020-05-31,0.02322,0.02356,0.02231,0.02264,153707.370096
2020-06-01,0.02263,0.02325,0.02216,0.0231,160260.290046
2020-06-02,0.0231,0.02443,0.022,0.02263,199303.089131
2020-06-03,0.02272,0.02393,0.02267,0.02324,133884.404199
2020-06-04,0.02324,0.02346,0.02258,0.02299,139309.081551
2020-06-05,0.02299,0.02318,0.02215,0.02239,209205.878683
2020-06-06,0.02224,0.0223,0.02185,0.02221,53503.400135
2020-06-07,0.02224,0.02247,0.02102,0.02174,76602.563764
2020-06-08,0.02174,0.02266,0.02141,0.02236,88726.25092
2020-06-09,0.02238,0.0231,0.02208,0.0224,100421.572094
2020-06-10,0.02246,0.02322,0.02225,0.02296,75832.817147
2020-06-11,0.02292,0.025,0.0207,0.0209,278551.678786
2020-06-12,0.02088,0.02188,0.02085,0.02167,57277.051101
2020-06-13,0.02184,0.02203,0.02145,0.02173,52340.854255
2020-06-14,0.02173,0.02346,0.02162,0.02227,249023.988257
2020-06-15,0.0224,0.02272,0.02047,0.02251,204834.068913
2020-06-16,0.0225,0.02285,0.02202,0.02244,84083.826892
2020-06-17,0.02237,0.024,0.02199,0.02356,392285.545866
