timestamp,open,high,low,close,volume
2021-09-09,0.7,0.85,0.46003,0.49866,31691718.234791
2021-09-10,0.49748,0.54,0.375,0.39993,30239961.290759
2021-09-11,0.40128,0.74555,0.40128,0.68765,244552828.728085
2021-09-12,0.68796,0.73259,0.54468,0.56164,153515147.147077
2021-09-13,0.56167,0.59193,0.46323,0.48829,56234861.547156
2021-09-14,0.48726,0.65,0.47728,0.54064,103275022.192195
2021-09-15,0.54257,0.589,0.50766,0.5169,41637906.669126
2021-09-16,0.5169,0.54,0.465,0.49363,52658584.929546
2021-09-17,0.4933,0.49873,0.41348,0.43988,41521106.531032
2021-09-18,0.44031,0.528,0.42952,0.45065,76737656.72523
2021-09-19,0.45137,0.4682,0.4268,0.4268,19372493.924413
2021-09-20,0.4268,0.42747,0.33552,0.34571,25660210.82758
2021-09-21,0.34569,0.38539,0.31121,0.31999,19780630.845106
2021-09-22,0.31998,0.37,0.31231,0.3534,16358709.395596
2021-09-23,0.35351,0.3725,0.33,0.3506,12159696.194464
2021-09-24,0.35139,0.355,0.28803,0.30316,11317180.703962
2021-09-25,0.30287,0.3099,0.28329,0.28586,7781865.004203
2021-09-26,0.28586,0.29899,0.2382,0.26234,13521873.621065
2021-09-27,0.26235,0.44868,0.2575,0.37376,179466336.70582
2021-09-28,0.37389,0.4295,0.3135,0.32217,53763318.450806
2021-09-29,0.32268,0.35658,0.3033,0.30846,23426940.159436
2021-09-30,0.30846,0.33485,0.305,0.31987,12934503.210369
2021-10-01,0.31914,0.405,0.31016,0.36201,55499158.50125
2021-10-02,0.36293,0.38122,0.34718,0.3616,29390665.711698
2021-10-03,0.3616,0.36848,0.34005,0.35622,15076955.66877
2021-10-04,0.35624,0.3629,0.32726,0.33316,14996875.976518
2021-10-05,0.33373,0.34349,0.3175,0.32352,12533303.306027
2021-10-06,0.32316,0.3441,0.28073,0.31301,21961562.528669
2021-10-07,0.31301,0.32149,0.2963,0.29917,13489633.996404
2021-10-08,0.2995,0.335,0.29664,0.29999,18785890.543447
2021-10-09,0.30074,0.31989,0.3,0.30344,14426613.00994
2021-10-10,0.30301,0.398,0.3005,0.34801,127128672.319314
2021-10-11,0.348,0.3535,0.30466,0.31568,26576315.575282
2021-10-12,0.31565,0.31565,0.29408,0.307,9691806.028577
2021-10-13,0.3068,0.31969,0.29829,0.30594,11614276.481226
2021-10-14,0.30585,0.33323,0.30372,0.31689,15597119.368046
2021-10-15,0.31706,0.32626,0.3,0.30733,13669175.968499
2021-10-16,0.30737,0.32,0.305,0.30959,10063416.377333
2021-10-17,0.30958,0.36379,0.30519,0.3123,40766569.534908
2021-10-18,0.31239,0.31497,0.30199,0.30446,8446803.285254
2021-10-19,0.30445,0.3111,0.30049,0.30285,7823256.095004
2021-10-20,0.30275,0.31786,0.30052,0.30946,9151458.654626
2021-10-21,0.30975,0.31428,0.3,0.3009,7441156.723999
2021-10-22,0.30144,0.30519,0.3,0.30103,5001144.993936
2021-10-23,0.30102,0.3142,0.30033,0.30482,5550577.26235
2021-10-24,0.30455,0.3062,0.28606,0.28871,8099759.678634
2021-10-25,0.28871,0.29798,0.28774,0.29389,5645809.880988
2021-10-26,0.29359,0.29921,0.27716,0.27949,8035764.285645
2021-10-27,0.27968,0.28445,0.23702,0.2381,10786030.840184
2021-10-28,0.23768,0.26,0.22584,0.23787,11978556.039351
2021-10-29,0.23803,0.29328,0.23577,0.25534,22535495.230536
2021-10-30,0.25514,0.26337,0.24078,0.2441,9320923.883974
2021-10-31,0.24412,0.25,0.23135,0.24206,6774833.162383
2021-11-01,0.24197,0.26,0.23601,0.24926,6790287.52514
2021-11-02,0.24926,0.255,0.24278,0.25148,6775967.815481
2021-11-03,0.25158,0.276,0.248,0.25809,14623004.482768
2021-11-04,0.25809,0.2661,0.23958,0.24636,9619402.842009
