timestamp,open,high,low,close,volume
2021-03-04,0.5653,0.58,0.5111,0.5541,2359662.332058
2021-03-05,0.5545,0.7654,0.5103,0.6913,19495872.83787
2021-03-06,0.6919,0.958,0.6856,0.7626,47067418.829912
2021-03-07,0.7624,0.8141,0.713,0.7888,13273679.123796
2021-03-08,0.7895,0.8092,0.7311,0.7665,5748759.526918
2021-03-09,0.7677,0.77,0.7361,0.7679,4284164.600406
2021-03-10,0.7679,0.7876,0.7123,0.763,3576293.949152
2021-03-11,0.7641,0.8989,0.7141,0.7457,5261675.05048
2021-03-12,0.7456,0.7639,0.7123,0.742,2546469.361846
2021-03-13,0.7424,0.7765,0.7006,0.7699,3809443.232524
2021-03-14,0.7732,0.8512,0.7223,0.7764,6797031.599502
2021-03-15,0.7763,0.8293,0.681,0.7364,6093028.673427
2021-03-16,0.7364,0.7396,0.6653,0.722,3249946.858859
2021-03-17,0.7219,0.8171,0.7001,0.7711,6417652.379299
2021-03-18,0.7712,0.8023,0.74,0.7644,3339258.303306
2021-03-19,0.768,0.89,0.7462,0.8133,6952022.54079
2021-03-20,0.8146,0.8779,0.7609,0.7615,5255666.519722
2021-03-21,0.7634,0.8,0.7206,0.7915,3380409.344702
2021-03-22,0.7911,0.9758,0.77,0.7997,18225480.394417
2021-03-23,0.7994,0.8934,0.7154,0.856,12604332.38686
2021-03-24,0.8511,0.8555,0.7005,0.7352,5417137.54729
2021-03-25,0.7349,0.7446,0.6573,0.6915,3954900.205875
2021-03-26,0.6937,0.7531,0.6915,0.7518,2815613.903708
2021-03-27,0.751,0.993,0.751,0.8921,23297281.490612
2021-03-28,0.8944,0.97,0.8501,0.8781,8815147.831175
2021-03-29,0.8791,0.9413,0.8455,0.937,4934140.522379
2021-03-30,0.9364,1.072,0.9124,1.0083,9066073.699029
2021-03-31,1.0083,1.04,0.9005,1.0245,7701110.517219
2021-04-01,1.0244,1.095,0.9572,0.969,6523433.616882
2021-04-02,0.9688,1.11,0.9327,1.0801,6953733.568414
2021-04-03,1.0827,1.4982,1.064,1.1088,69586944.723887
2021-04-04,1.11,1.27,1.0676,1.214,15849576.984122
2021-04-05,1.214,1.2353,1.12,1.1686,8852718.541733
2021-04-06,1.171,1.175,1.01,1.0994,7300613.815641
2021-04-07,1.097,1.3613,0.8923,0.9606,22161710.097535
2021-04-08,0.9613,1.1,0.9378,1.0825,11007230.888188
2021-04-09,1.0833,1.3895,1.0455,1.1855,21436844.094894
2021-04-10,1.1882,1.378,1.1489,1.2324,17736392.178843
2021-04-11,1.2324,1.38,1.0972,1.2135,9732324.590882
2021-04-12,1.2135,1.326,1.1211,1.1638,15299457.266518
2021-04-13,1.1638,1.2157,1.1,1.1615,5935835.92769
2021-04-14,1.1614,1.1616,1.0301,1.1461,4872116.374507
2021-04-15,1.1461,1.3334,1.1358,1.2549,10471516.803488
2021-04-16,1.2549,1.44,1.1584,1.3563,20403935.024007
2021-04-17,1.3616,1.3724,1.2585,1.3005,6662707.241381
2021-04-18,1.3005,1.3614,1.0049,1.2961,8848721.987666
2021-04-19,1.2943,1.325,1.0845,1.131,8370602.997837
2021-04-20,1.1305,1.1842,0.9615,1.1021,6255302.110037
2021-04-21,1.1023,1.1299,1.0282,1.0513,3015954.792782
2021-04-22,1.0514,1.065,0.832,0.8442,6605890.909837
2021-04-23,0.8427,0.8469,0.6121,0.7958,9500387.981554
2021-04-24,0.7942,0.7972,0.681,0.7353,3167134.131754
2021-04-25,0.7329,0.8145,0.6843,0.7533,3090989.813459
2021-04-26,0.7566,0.9359,0.7325,0.8849,4995184.765889
2021-04-27,0.8851,0.9658,0.8714,0.9627,5320566.842721
2021-04-28,0.9648,0.9799,0.854,0.9299,3527668.373795
2021-04-29,0.9273,0.983,0.8622,0.9307,5715891.168672
2021-04-30,0.9304,1.1137,0.9304,1.0069,8589867.684274
2021-05-01,1.007,1.0389,0.9657,0.9994,2660613.103504
2021-05-02,1.0006,1.0425,0.9524,1.003,3492969.071854
2021-05-03,1.003,1.0539,0.9838,1.0033,4377384.098231
2021-05-04,1.0039,1.0039,0.8577,0.8662,3867096.065373
2021-05-05,0.8667,0.9998,0.8632,0.9898,12428353.160352
2021-05-06,0.9898,1.1178,0.9372,1.0975,10631512.320701
2021-05-07,1.0963,1.2,0.99,1.0584,15760493.485229
2021-05-08,1.06,1.1656,1.0047,1.0369,4652045.560115
2021-05-09,1.0369,1.045,0.9318,1.0338,4037168.173031
2021-05-10,1.0338,1.04,0.8863,0.8988,2921504.6929
2021-05-11,0.9011,0.9733,0.856,0.9724,2713298.915814
2021-05-12,0.9732,0.9979,0.788,0.7956,2603675.339714
2021-05-13,0.7938,0.8376,0.7263,0.8062,4072381.671313
2021-05-14,0.8083,0.947,0.7921,0.8414,3783398.165721
2021-05-15,0.8415,0.8432,0.766,0.7817,1423306.334554
2021-05-16,0.7788,0.8303,0.7324,0.7794,1201189.18871
2021-05-17,0.7796,0.7932,0.6541,0.6959,2624574.022896
2021-05-18,0.6981,0.7942,0.6981,0.7277,3936915.003257
2021-05-19,0.7255,0.8895,0.4112,0.5153,15805022.929071
2021-05-20,0.5164,3.3,0.4639,2.4318,173085586.837291
2021-05-21,2.4318,3.3,1.1689,1.3506,278056027.124779
2021-05-22,1.3506,1.3528,0.8348,0.8925,59269968.38029
2021-05-23,0.8894,1.2396,0.5732,0.7534,55592645.484368
2021-05-24,0.7454,1.15,0.7267,0.9185,43285438.240507
2021-05-25,0.9191,1.066,0.7659,1.0436,24190849.849505
2021-05-26,1.0467,1.3,0.93,1.1722,31154642.07169
2021-05-27,1.1734,1.1835,1.0126,1.065,11542121.015961
2021-05-28,1.0616,1.35,0.9998,1.1689,43217527.194754
2021-05-29,1.1689,1.1961,0.9513,1.0449,11790017.462211
2021-05-30,1.0406,1.0495,0.9038,1.0348,9823777.741818
2021-05-31,1.0352,1.0755,0.93,1.0609,6293683.314526
2021-06-01,1.0608,1.0688,0.9849,1.0147,5922892.776288
2021-06-02,1.0191,1.0992,1.0,1.0517,5778473.04713
2021-06-03,1.0546,1.1489,1.0397,1.0986,7133738.867253
2021-06-04,1.0989,1.0989,0.9362,1.0087,4010494.653113
2021-06-05,1.0042,1.0212,0.9278,0.9579,2331473.689778
2021-06-06,0.9538,1.2493,0.9537,1.0378,25294408.150571
2021-06-07,1.0355,1.0643,0.9186,0.935,5933825.277612
2021-06-08,0.9351,1.0074,0.7899,0.9221,5835146.339817
2021-06-09,0.923,1.0504,0.9041,0.9842,12434858.534427
2021-06-10,0.9842,0.9873,0.9107,0.9379,5106962.580867
2021-06-11,0.9393,0.9405,0.8454,0.8579,4051685.751109
2021-06-12,0.8599,0.8599,0.7267,0.784,3074581.038384
2021-06-13,0.7834,0.8799,0.7625,0.8681,7862351.480733
2021-06-14,0.872,0.95,0.8417,0.8912,5442450.1820600005
2021-06-15,0.8913,0.8913,0.8442,0.8658,2402880.574456
2021-06-16,0.8652,0.8652,0.8002,0.8172,2179566.772796
2021-06-17,0.8185,0.8457,0.7936,0.8242,1332775.538517
2021-06-18,0.8218,0.824,0.7358,0.7619,1829335.022739
2021-06-19,0.7605,0.8,0.7236,0.7464,1950939.125745
2021-06-20,0.7465,0.7465,0.6441,0.7205,2005249.967317
2021-06-21,0.7206,0.7242,0.4893,0.5021,3540542.400887
2021-06-22,0.5011,0.5928,0.3837,0.4694,4511897.736318
2021-06-23,0.4694,0.5475,0.4353,0.5098,2252334.45824
2021-06-24,0.5112,0.5833,0.496,0.5747,2391250.619605
2021-06-25,0.5753,0.5814,0.5024,0.514,1918875.813647
2021-06-26,0.5147,0.602,0.5,0.5552,3854713.783647
2021-06-27,0.5556,0.5638,0.5243,0.5636,1591475.24878
2021-06-28,0.5635,0.5995,0.5362,0.5991,1745948.961159
2021-06-29,0.598,0.6821,0.5829,0.6821,3269585.870179
2021-06-30,0.6808,0.965,0.6675,0.8245,36299644.168645
2021-07-01,0.8251,0.8256,0.6854,0.735,8336059.355322
2021-07-02,0.7329,0.7442,0.6553,0.7143,3482745.526711
2021-07-03,0.7141,0.7448,0.679,0.7438,2205493.743804
2021-07-04,0.7446,0.765,0.701,0.7595,2854097.360895
2021-07-05,0.7577,0.8038,0.6875,0.8009,2403068.011187
2021-07-06,0.8003,0.8099,0.7514,0.7976,2856189.593637
2021-07-07,0.7974,0.9094,0.7969,0.8286,5253409.903684
2021-07-08,0.8264,0.8264,0.7,0.7214,3018393.606971
2021-07-09,0.7215,0.7497,0.6701,0.7407,2193942.488417
2021-07-10,0.7407,0.7896,0.7132,0.7434,2752996.277551
2021-07-11,0.7412,0.7664,0.7116,0.7617,1670114.693607
2021-07-12,0.7622,0.8028,0.7322,0.7601,2800341.17883
2021-07-13,0.7602,0.897,0.734,0.8291,9025514.835146
2021-07-14,0.8289,0.8459,0.7043,0.767,5530161.233386
2021-07-15,0.7671,0.7755,0.7067,0.726,2621026.395429
2021-07-16,0.7246,0.8092,0.7177,0.753,4832339.315825
2021-07-17,0.7545,0.7576,0.6752,0.7084,2546927.206929
2021-07-18,0.7085,0.7296,0.6848,0.7055,1641079.312614
2021-07-19,0.7049,0.7086,0.6393,0.6591,996632.540626
2021-07-20,0.6584,0.6591,0.5617,0.6001,2109458.469143
2021-07-21,0.5989,0.6549,0.5719,0.6524,1785541.951842
2021-07-22,0.6543,0.6711,0.6294,0.6707,1320427.152166
2021-07-23,0.6689,0.6831,0.6454,0.6797,1026195.030245
2021-07-24,0.681,0.727,0.6623,0.7003,2005517.899241
2021-07-25,0.7014,0.715,0.6726,0.7075,1299039.033352
2021-07-26,0.7057,0.862,0.6975,0.7453,8468252.042654
2021-07-27,0.7447,0.7653,0.7034,0.7566,3536381.20331
2021-07-28,0.7548,0.8089,0.729,0.7575,2302482.291326
2021-07-29,0.7585,0.8,0.7338,0.7966,4777625.83312
2021-07-30,0.7958,0.9643,0.7631,0.8208,8874795.533828
2021-07-31,0.8206,0.8316,0.7905,0.8193,2627206.75879
2021-08-01,0.819,0.8239,0.7676,0.7825,2064209.776186
2021-08-02,0.7811,0.7927,0.7539,0.7883,1472603.508647
2021-08-03,0.7883,0.7883,0.751,0.7709,1270716.976572
2021-08-04,0.7709,0.7987,0.7544,0.7965,1273981.484211
2021-08-05,0.7966,0.8032,0.76,0.8006,1279393.562231
2021-08-06,0.8006,0.8747,0.7775,0.8346,4035099.321349
2021-08-07,0.8351,0.8989,0.8255,0.8649,3827754.782068
2021-08-08,0.8644,0.94,0.8265,0.85,3588335.715552
2021-08-09,0.8524,0.9,0.8191,0.8785,2437610.26077
2021-08-10,0.8791,0.8816,0.8519,0.8747,2245132.104341
2021-08-11,0.8747,0.9283,0.8445,0.9151,4962782.997688
2021-08-12,0.9156,0.9325,0.8432,0.8683,2511218.362969
2021-08-13,0.8698,0.9299,0.854,0.9299,1955364.340615
2021-08-14,0.9297,0.9916,0.8855,0.9328,4303033.330214
2021-08-15,0.9325,0.9453,0.8859,0.9354,2143796.284082
2021-08-16,0.9375,0.9503,0.9054,0.9144,2483397.050771
2021-08-17,0.9174,0.9176,0.8595,0.8641,1825967.990928
2021-08-18,0.8658,0.8698,0.8189,0.8471,1580277.87673
2021-08-19,0.8477,0.8781,0.8245,0.8775,1731482.870244
2021-08-20,0.8774,0.9175,0.8601,0.9117,2228757.343318
2021-08-21,0.9131,0.9446,0.8835,0.9182,2424095.797399
2021-08-22,0.9185,0.9232,0.8801,0.9149,1359748.693348
2021-08-23,0.9145,0.9889,0.8998,0.9678,3266567.693997
2021-08-24,0.9679,2.15,0.9679,1.3197,127928508.196579
2021-08-25,1.3218,1.3218,1.0669,1.1726,32456131.626213
2021-08-26,1.1737,1.2286,1.0603,1.0959,10211087.527552
2021-08-27,1.0958,1.1697,1.0216,1.1515,8375993.502412
2021-08-28,1.152,1.1979,1.1051,1.1745,8238875.181965
2021-08-29,1.1773,1.1812,1.0333,1.1415,4069548.9508
2021-08-30,1.1417,1.1417,1.0733,1.0925,3168774.61
2021-08-31,1.0935,1.2929,1.0935,1.129,15167514.416265
2021-09-01,1.1292,1.1576,1.0715,1.1576,2824184.1651
2021-09-02,1.1573,1.1656,1.123,1.1622,2458459.8675
2021-09-03,1.1608,1.23,1.1243,1.2082,4004732.7051
2021-09-04,1.2071,1.34,1.1755,1.3275,8365589.049551
2021-09-05,1.3287,1.7431,1.25,1.3703,36545118.167314
2021-09-06,1.3711,1.397,1.2904,1.3423,5491184.874
2021-09-07,1.3423,1.3423,0.8891,1.1209,5237418.5749
2021-09-08,1.119,1.1553,0.9658,1.1326,4961024.8717
2021-09-09,1.1307,1.1803,1.0865,1.1803,4573138.1388
2021-09-10,1.181,1.1928,1.0446,1.1089,2593300.8779
2021-09-11,1.108,1.1329,1.0557,1.1309,1313112.7634
2021-09-12,1.1328,1.1511,1.0757,1.1385,1530045.2866
2021-09-13,1.1393,1.1403,1.0145,1.0848,2388605.1219
2021-09-14,1.0831,1.14,1.0628,1.1241,2178503.2285
2021-09-15,1.1257,1.17,1.0982,1.1647,1953770.3151
2021-09-16,1.1648,1.1657,1.0955,1.14,1944466.8371
2021-09-17,1.1392,1.2334,1.137,1.1934,5211313.197
2021-09-18,1.1911,1.2659,1.15,1.2201,6863214.5843
2021-09-19,1.22,1.2299,1.1459,1.1712,3369934.7576
2021-09-20,1.1689,1.2103,0.9408,1.0144,5290954.6054
2021-09-21,1.0178,1.16,0.9373,0.9876,7228014.9393
2021-09-22,0.9876,1.106,0.9299,1.093,4235090.7494
2021-09-23,1.0935,1.1265,1.0446,1.1219,2625282.3912
2021-09-24,1.1228,1.2213,1.0225,1.1589,7769711.5783
2021-09-25,1.1589,1.1899,1.0658,1.125,2386496.5494
2021-09-26,1.1228,1.1681,1.0128,1.0964,2865096.5818
2021-09-27,1.0945,1.1183,1.0506,1.0672,2121079.4543
2021-09-28,1.0609,1.0869,0.9822,0.9897,1416768.2279
2021-09-29,0.9887,1.0506,0.9668,1.0392,974006.1548
2021-09-30,1.0689,1.143,1.0666,1.1335,2639582.3634
2021-10-01,1.134,1.2351,1.0844,1.2327,7238552.622
2021-10-02,1.2335,1.2741,1.1919,1.2345,2574677.3523
2021-10-03,1.2345,1.3082,1.1832,1.2995,2955482.0808
2021-10-04,1.2995,1.2995,1.194,1.2444,2883189.4108
2021-10-05,1.2477,1.4691,1.2435,1.326,9685118.5257
2021-10-06,1.3258,1.4732,1.2817,1.371,17691866.8454
2021-10-07,1.3711,1.968,1.3711,1.44,38055906.280135
2021-10-08,1.4435,1.4441,1.2988,1.3861,7920105.9929
2021-10-09,1.3898,1.3945,1.2677,1.2868,4754494.8011
2021-10-10,1.2859,1.325,1.2652,1.283,4539932.7733
2021-10-11,1.2815,1.2819,1.21,1.2423,2877150.3685
2021-10-12,1.2405,1.2405,1.1162,1.1864,3912305.7285
2021-10-13,1.1858,1.2534,1.1734,1.2515,2945409.2158
2021-10-14,1.2515,1.2713,1.2211,1.2699,1561193.8899
2021-10-15,1.2696,1.2741,1.1294,1.1565,4696113.2293
2021-10-16,1.153,1.1799,1.1227,1.1666,3476383.7186
2021-10-17,1.1644,1.1659,1.0952,1.1449,1520741.3679
2021-10-18,1.1419,1.1766,1.1025,1.1738,1775830.3834
2021-10-19,1.1714,1.1761,1.13,1.1676,1047514.9551
2021-10-20,1.1695,1.1973,1.13,1.1921,1564567.0992
2021-10-21,1.1926,1.2087,1.151,1.1731,1788542.2722
2021-10-22,1.1736,1.2332,1.1596,1.2155,2082388.6118
2021-10-23,1.2156,1.3,1.2087,1.2654,2877722.7285
2021-10-24,1.2682,1.3275,1.1922,1.2159,2240580.0685
2021-10-25,1.2144,1.2331,1.1969,1.2257,1122231.2442
2021-10-26,1.2257,1.2257,1.1824,1.1943,950018.1093
2021-10-27,1.1903,1.4,1.0464,1.0723,3996983.2792
2021-10-28,1.0762,1.1476,1.0475,1.1452,3241904.7409
2021-10-29,1.1442,1.1886,1.1267,1.178,1386040.8723
2021-10-30,1.1783,1.222,1.1296,1.2204,2292137.6987
2021-10-31,1.2182,1.286,1.1679,1.2843,3468443.2912
2021-11-01,1.2822,1.335,1.187,1.2381,3556554.8737
2021-11-02,1.2375,1.2764,1.203,1.2641,2257306.1887
2021-11-03,1.2641,1.2641,1.1929,1.2587,2397074.0007
2021-11-04,1.2586,1.3,1.23,1.2898,2404830.2505
2021-11-05,1.2873,1.2891,1.239,1.243,1430185.3403
2021-11-06,1.2441,1.2441,1.1805,1.2254,1740682.2868
2021-11-07,1.2252,1.2341,1.2083,1.2314,667864.0563
2021-11-08,1.2314,1.2497,1.2012,1.2398,1089608.944
2021-11-09,1.2397,1.285,1.2219,1.281,1813654.8384
2021-11-10,1.2783,1.2934,1.1595,1.1743,2019981.8625
