timestamp,open,high,low,close,volume
2020-08-19,45.8,46.88,37.77,42.079,505605.072852
2020-08-20,42.281,53.88,39.542,46.93,2925713.232345
2020-08-21,46.952,52.1,41.352,41.896,2196731.570203
2020-08-22,42.181,51.0,41.072,47.978,875397.52433
2020-08-23,48.048,48.057,42.828,43.591,772475.352702
2020-08-24,43.283,46.999,42.815,44.729,534820.770302
2020-08-25,44.728,45.159,40.1,42.231,554119.272977
2020-08-26,41.878,44.307,38.622,43.708,535194.109196
2020-08-27,43.709,67.5,38.694,52.437,4059600.139734
2020-08-28,52.502,64.8,50.0,54.69,8388012.574968
2020-08-29,54.69,55.958,51.006,52.45,2129078.713515
2020-08-30,52.45,53.5,47.947,51.355,2346182.975237
2020-08-31,51.329,59.59,49.834,55.249,3046925.31211
2020-09-01,55.42,55.57,50.25,50.891,1388800.459959
2020-09-02,51.197,52.853,45.82,48.998,878441.349773
2020-09-03,49.021,49.062,37.77,40.711,995667.533307
2020-09-04,40.492,48.862,36.368,42.745,848918.024661
2020-09-05,42.68,44.588,35.936,37.638,768269.601027
2020-09-06,37.638,40.5,35.0,38.255,718426.318451
2020-09-07,38.255,40.0,34.147,37.396,357017.952984
2020-09-08,37.395,37.488,33.894,35.657,345280.877718
2020-09-09,35.65,37.698,34.188,35.962,172152.115292
2020-09-10,35.961,40.0,35.9,36.474,376408.659243
2020-09-11,36.532,36.898,34.86,36.283,308332.091312
2020-09-12,36.235,39.67,36.145,37.762,837029.173304
2020-09-13,37.762,38.438,35.001,35.547,269353.31114
2020-09-14,35.573,37.244,34.982,35.259,439794.598076
2020-09-15,35.271,36.818,33.855,34.98,678805.389545
2020-09-16,34.822,35.726,32.163,32.216,451627.703704
2020-09-17,32.187,37.528,31.865,32.061,639481.610161
2020-09-18,32.061,32.3,28.814,29.381,1134727.220581
2020-09-19,29.393,29.653,28.733,29.223,199779.622407
2020-09-20,29.216,40.0,28.896,33.266,7880138.411296
2020-09-21,33.265,34.136,29.71,31.196,1690156.035593
2020-09-22,31.147,33.1,29.936,30.7,824985.714156
2020-09-23,30.701,32.0,28.81,29.101,1205027.837675
2020-09-24,28.978,33.0,28.949,31.688,823225.120598
2020-09-25,31.601,31.989,30.141,31.128,263092.980277
2020-09-26,31.134,32.384,30.832,31.479,184892.669221
2020-09-27,31.406,32.531,30.718,31.675,222347.392352
2020-09-28,31.74,32.022,30.925,31.346,349191.202934
2020-09-29,31.287,31.698,30.101,30.736,298665.127633
2020-09-30,30.646,31.275,30.435,30.824,299692.746207
2020-10-01,30.759,31.506,29.54,30.648,248879.198812
2020-10-02,30.525,30.945,28.092,28.616,453092.296262
2020-10-03,28.543,29.06,28.366,28.534,93098.489768
2020-10-04,28.481,28.998,27.908,28.953,118273.713765
2020-10-05,29.015,29.408,28.278,28.795,107600.937853
2020-10-06,28.869,29.015,26.973,27.065,150723.406518
2020-10-07,27.043,27.743,26.853,27.359,128988.206845
2020-10-08,27.413,27.82,26.837,27.33,165671.668292
2020-10-09,27.33,29.321,27.31,28.858,412271.818425
2020-10-10,28.946,29.681,28.587,28.839,145156.589409
2020-10-11,28.899,29.673,28.237,28.752,103849.394471
2020-10-12,28.893,35.99,28.779,31.204,965039.420872
2020-10-13,31.195,32.5,30.723,31.65,120029.159524
2020-10-14,31.65,31.716,29.413,29.806,162306.369739
2020-10-15,29.828,30.295,29.076,29.356,261864.241388
2020-10-16,29.37,30.203,27.84,28.311,416800.585095
2020-10-17,28.147,28.636,27.766,28.636,48296.352967
2020-10-18,28.598,29.158,28.382,29.128,35263.333471
2020-10-19,29.137,29.954,28.5,29.069,148431.359535
2020-10-20,29.09,29.783,26.419,26.419,345908.774887
2020-10-21,26.466,27.894,25.999,26.551,583177.105373
2020-10-22,26.593,27.412,26.0,26.771,206857.235443
2020-10-23,26.7,27.146,26.0,26.346,239303.729011
