timestamp,open,high,low,close,volume
2021-03-09,0.196,0.2,0.1475,0.1652,33850225.793121
2021-03-10,0.1654,0.1657,0.1407,0.1426,9175777.431407
2021-03-11,0.1429,0.1545,0.1301,0.1477,6816879.208088
2021-03-12,0.1476,0.1529,0.1315,0.1361,5211266.767267
2021-03-13,0.136,0.1593,0.132,0.1474,6717098.531375
2021-03-14,0.1476,0.1998,0.1452,0.1823,23854316.369594
2021-03-15,0.182,0.2197,0.16,0.1688,31701104.07555
2021-03-16,0.1693,0.1799,0.1495,0.1655,9884955.458608
2021-03-17,0.1655,0.179,0.1561,0.1726,6746253.678887
2021-03-18,0.1722,0.2013,0.168,0.1714,14070659.059035
2021-03-19,0.1714,0.1824,0.1601,0.1665,7510012.274802
2021-03-20,0.1665,0.179,0.1617,0.1629,4592117.80854
2021-03-21,0.1629,0.1711,0.1497,0.1635,6480273.512526
2021-03-22,0.1636,0.175,0.1563,0.158,6562796.450213
2021-03-23,0.158,0.1644,0.144,0.1602,5355663.244576
2021-03-24,0.1604,0.1695,0.1449,0.1491,5417715.81557
2021-03-25,0.1489,0.1501,0.1333,0.1385,3547339.782646
2021-03-26,0.1385,0.155,0.1383,0.152,3566650.576886
2021-03-27,0.1521,0.165,0.1436,0.1629,5479844.680952
2021-03-28,0.1627,0.1995,0.158,0.1897,17439663.707038
2021-03-29,0.1897,0.278,0.187,0.2497,96617185.345153
2021-03-30,0.2487,0.258,0.2204,0.2268,28304798.650396
2021-03-31,0.2265,0.2658,0.205,0.2082,19830208.210576
2021-04-01,0.2082,0.249,0.203,0.2312,20422370.346192
2021-04-02,0.2315,0.24,0.2052,0.2106,14297217.683143
2021-04-03,0.2106,0.2119,0.1881,0.1898,12589875.954689
2021-04-04,0.1899,0.25,0.1881,0.2224,19186180.321716
2021-04-05,0.2227,0.318,0.2075,0.2608,37720117.880846
2021-04-06,0.2619,0.308,0.2266,0.246,62568968.812914
2021-04-07,0.2455,0.2546,0.2065,0.2343,33736136.044298
2021-04-08,0.2348,0.2616,0.225,0.2446,17323420.817031
2021-04-09,0.2441,0.2681,0.2335,0.2467,18106444.464513
2021-04-10,0.2469,0.2469,0.2112,0.2193,20375400.714826
2021-04-11,0.2193,0.2336,0.2165,0.227,9405736.822998
2021-04-12,0.227,0.233,0.2036,0.2122,11305707.879922
2021-04-13,0.212,0.2195,0.1959,0.2059,9852905.833962
2021-04-14,0.2059,0.2148,0.19,0.2037,8246373.818077
2021-04-15,0.204,0.239,0.1976,0.2216,15732960.534982
2021-04-16,0.2218,0.227,0.1925,0.2013,13003906.334147
2021-04-17,0.2013,0.2249,0.1981,0.2179,17522636.655325
2021-04-18,0.218,0.2198,0.1455,0.1731,14145756.814211
2021-04-19,0.1732,0.19,0.154,0.1582,12211177.674208
2021-04-20,0.1582,0.1797,0.1365,0.1668,8370601.026896
2021-04-21,0.1668,0.1754,0.1521,0.1539,7154061.66365
2021-04-22,0.1533,0.165,0.1315,0.1369,6473599.28569
2021-04-23,0.1367,0.1429,0.1176,0.134,8563025.149279
2021-04-24,0.1341,0.142,0.1187,0.1209,5290481.582377
2021-04-25,0.121,0.1563,0.1156,0.1309,9523249.489731
2021-04-26,0.1307,0.1568,0.1287,0.1461,8761294.813861
2021-04-27,0.1461,0.198,0.1406,0.1791,30383085.256472
2021-04-28,0.1796,0.204,0.163,0.17,29072907.542348
2021-04-29,0.17,0.1935,0.1641,0.177,16539175.028758
2021-04-30,0.1767,0.1942,0.1701,0.1844,11937475.174742
2021-05-01,0.1844,0.2182,0.1825,0.2028,26076453.768946
2021-05-02,0.2035,0.213,0.187,0.1993,18969819.405647
2021-05-03,0.1993,0.218,0.1951,0.2012,17142722.087408
2021-05-04,0.201,0.201,0.1702,0.1769,15681039.032736
2021-05-05,0.1768,0.192,0.1721,0.1806,9286413.820408
2021-05-06,0.1806,0.1814,0.1668,0.1677,10060201.712376
2021-05-07,0.168,0.1807,0.163,0.1697,8957242.377266
2021-05-08,0.1696,0.176,0.1645,0.1655,5816657.650302
2021-05-09,0.1655,0.1684,0.152,0.1591,5767057.699222
2021-05-10,0.1592,0.185,0.143,0.1486,13231218.042282
2021-05-11,0.1486,0.1749,0.1445,0.1646,8655087.791746
2021-05-12,0.1644,0.1674,0.1346,0.135,5790434.631973
2021-05-13,0.1351,0.1541,0.13,0.1408,6943716.815559
2021-05-14,0.141,0.1668,0.1372,0.158,10626620.149973
2021-05-15,0.158,0.1625,0.1372,0.1404,7286681.501043
2021-05-16,0.1409,0.161,0.1342,0.1449,7317412.30262
2021-05-17,0.1444,0.1499,0.123,0.137,4730136.727252
2021-05-18,0.1369,0.1448,0.1308,0.1359,3248949.195739
2021-05-19,0.1359,0.1388,0.0749,0.0838,8671873.702598
2021-05-20,0.0838,0.1033,0.0696,0.0935,4434044.456846
2021-05-21,0.0938,0.0986,0.065,0.0767,3856557.558751
2021-05-22,0.0767,0.0799,0.067,0.0714,2447937.718496
2021-05-23,0.0714,0.074,0.0438,0.056,3035055.748646
2021-05-24,0.056,0.0692,0.0524,0.0687,2763994.639886
2021-05-25,0.0687,0.0892,0.0594,0.0808,6684512.158649
2021-05-26,0.0811,0.126,0.0743,0.1012,8689262.827937
2021-05-27,0.1008,0.1331,0.09,0.1024,46077762.205555
2021-05-28,0.1025,0.1079,0.0801,0.0852,14823619.037797
2021-05-29,0.0852,0.0901,0.0731,0.0817,8040647.308197
2021-05-30,0.0816,0.113,0.074,0.0995,15220468.545805
2021-05-31,0.0998,0.104,0.087,0.0994,17380190.442225
2021-06-01,0.0994,0.1023,0.0897,0.0914,8060127.217234
2021-06-02,0.0912,0.1004,0.0875,0.0938,7865259.757169
2021-06-03,0.0937,0.1022,0.092,0.0984,5494950.733255
2021-06-04,0.0983,0.0983,0.0792,0.0852,5037494.379626
2021-06-05,0.0851,0.0921,0.0791,0.082,2587699.229227
2021-06-06,0.082,0.18,0.0801,0.1124,65889507.063998
2021-06-07,0.1128,0.126,0.0953,0.0974,37241729.739941
2021-06-08,0.0972,0.1034,0.0837,0.09,19364115.599106
2021-06-09,0.0898,0.109,0.0834,0.1014,15628415.81345
2021-06-10,0.1014,0.102,0.0902,0.0923,8239813.363017
2021-06-11,0.0924,0.0939,0.0856,0.0865,3099464.208837
2021-06-12,0.0865,0.0991,0.08,0.0855,5496260.597264
2021-06-13,0.0855,0.107,0.0839,0.0972,14650507.281407
2021-06-14,0.0971,0.101,0.0936,0.0991,4922712.914412
2021-06-15,0.099,0.1003,0.095,0.0956,2988671.927227
2021-06-16,0.0955,0.0958,0.0881,0.0891,2559935.992578
2021-06-17,0.0889,0.0921,0.085,0.087,1961436.172813
2021-06-18,0.087,0.0871,0.0798,0.0813,2404356.144126
2021-06-19,0.0812,0.095,0.0802,0.0865,5262812.024548
2021-06-20,0.0864,0.0931,0.0773,0.084,7829262.97116
2021-06-21,0.0841,0.0845,0.0606,0.0613,4986575.841342
2021-06-22,0.0612,0.0667,0.0505,0.0602,4847106.689354
2021-06-23,0.0601,0.0736,0.0584,0.0666,3756109.430352
2021-06-24,0.0666,0.0708,0.0633,0.0672,2070517.370824
2021-06-25,0.0672,0.0729,0.0592,0.0608,2457721.195238
2021-06-26,0.0607,0.063,0.0563,0.06,1662156.021113
2021-06-27,0.06,0.0645,0.059,0.0639,2121845.798474
2021-06-28,0.064,0.0649,0.0612,0.0637,1507829.865968
2021-06-29,0.0637,0.0702,0.0628,0.0658,3354841.839428
2021-06-30,0.0658,0.0664,0.0608,0.0642,2078276.825277
2021-07-01,0.0642,0.0649,0.0594,0.0622,1556882.340904
2021-07-02,0.0622,0.0638,0.06,0.0629,1265545.006104
2021-07-03,0.0628,0.0652,0.0619,0.0637,2407774.50214
2021-07-04,0.0637,0.0725,0.0623,0.0698,4584086.510172
2021-07-05,0.0698,0.071,0.0632,0.0654,3292673.192915
2021-07-06,0.0655,0.0719,0.0652,0.0698,3096809.330761
2021-07-07,0.0698,0.0778,0.0684,0.0722,5087962.613545
2021-07-08,0.0724,0.0753,0.0633,0.0646,3762003.52173
2021-07-09,0.0646,0.0668,0.062,0.0662,2252340.557125
2021-07-10,0.0661,0.0666,0.0623,0.0631,4402986.39616
2021-07-11,0.0631,0.0659,0.0621,0.0644,3863197.349374
2021-07-12,0.0644,0.0654,0.0598,0.0612,2826717.939554
2021-07-13,0.0612,0.0652,0.0587,0.0634,3433245.628109
2021-07-14,0.0634,0.0639,0.0575,0.0634,3268152.925304
2021-07-15,0.0634,0.0714,0.0605,0.0702,9179826.444253
2021-07-16,0.0702,0.072,0.0601,0.061,6849806.953581
2021-07-17,0.061,0.0616,0.0567,0.0569,1659428.514253
2021-07-18,0.0568,0.0594,0.0546,0.0551,1908772.220784
2021-07-19,0.0552,0.0554,0.0499,0.0501,1513479.430917
2021-07-20,0.05,0.0507,0.0443,0.047,1751821.954571
2021-07-21,0.0472,0.0517,0.0457,0.05,1496902.029888
2021-07-22,0.05,0.0599,0.0489,0.0536,4019896.062812
2021-07-23,0.0537,0.0564,0.0508,0.0537,2217445.86312
2021-07-24,0.0538,0.0577,0.0532,0.0545,2864866.871309
2021-07-25,0.0546,0.0633,0.053,0.0599,4305133.076587
2021-07-26,0.0599,0.064,0.0557,0.0572,4871386.638742
2021-07-27,0.0571,0.0585,0.0538,0.0573,2592834.971987
2021-07-28,0.0573,0.0609,0.0564,0.0601,2048428.022356
2021-07-29,0.0601,0.0626,0.0581,0.0625,2364818.118895
2021-07-30,0.0625,0.064,0.0577,0.0616,2384264.744314
2021-07-31,0.0616,0.064,0.0601,0.0629,2804783.552124
2021-08-01,0.0629,0.0673,0.0604,0.0614,3214078.777144
2021-08-02,0.0611,0.067,0.06,0.0651,3358847.785975
2021-08-03,0.0651,0.0709,0.0621,0.0686,9213231.270217
2021-08-04,0.0687,0.0702,0.0641,0.0681,4411504.078602
2021-08-05,0.0681,0.091,0.0676,0.0783,24798009.285031
2021-08-06,0.0783,0.0824,0.0732,0.0784,8587679.333324
2021-08-07,0.0784,0.086,0.0772,0.08,7694350.061175
2021-08-08,0.08,0.0807,0.0711,0.0728,5221161.375417
2021-08-09,0.0729,0.0792,0.0701,0.0754,5079388.016951
2021-08-10,0.0755,0.0831,0.0745,0.0806,7373237.351188
2021-08-11,0.0806,0.088,0.0802,0.0835,6445590.807435
2021-08-12,0.0836,0.095,0.078,0.082,15530491.741088
2021-08-13,0.082,0.0959,0.0817,0.0939,7562368.336987
2021-08-14,0.0941,0.0941,0.0852,0.0881,6706404.653837
2021-08-15,0.088,0.089,0.082,0.0879,4960876.861065
2021-08-16,0.0879,0.0927,0.0846,0.0857,4768571.301441
2021-08-17,0.0852,0.091,0.0818,0.0824,4738465.513492
2021-08-18,0.0823,0.0896,0.0781,0.0844,8512819.406391
2021-08-19,0.0843,0.0873,0.0811,0.0851,6053697.835296
2021-08-20,0.0852,0.0904,0.0828,0.0839,11819774.484992
2021-08-21,0.0837,0.0887,0.0816,0.0832,13271091.474165
2021-08-22,0.0833,0.0946,0.0826,0.0913,16756610.663979
2021-08-23,0.0914,0.095,0.0877,0.0891,15112898.298109
2021-08-24,0.0893,0.0905,0.0793,0.0801,8266526.895912
2021-08-25,0.0801,0.098,0.0758,0.0924,17883692.926963
2021-08-26,0.0923,0.11378,0.08201,0.08529,62493628.4344244
